"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Warm Up",,"",0,"normal",,,,452,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Deadlift (Barbell)",,"6 a 8 reps",0,"warmup",42,10,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Deadlift (Barbell)",,"6 a 8 reps",1,"normal",66,7,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Deadlift (Barbell)",,"6 a 8 reps",2,"normal",66,7,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Deadlift (Barbell)",,"6 a 8 reps",3,"normal",66,7,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Deadlift (Barbell)",,"6 a 8 reps",4,"normal",66,7,,,8
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Bent Over Row (Barbell)",,"Entre 6 et 8 reps",0,"warmup",26,12,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Bent Over Row (Barbell)",,"Entre 6 et 8 reps",1,"normal",44,7,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Bent Over Row (Barbell)",,"Entre 6 et 8 reps",2,"normal",44,7,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Bent Over Row (Barbell)",,"Entre 6 et 8 reps",3,"normal",44,7,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Bent Over Row (Barbell)",,"Entre 6 et 8 reps",4,"normal",44,7,,,8
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Lateral Raise (Dumbbell)",,"10 a 14 reps",0,"normal",24,11,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Lateral Raise (Dumbbell)",,"10 a 14 reps",1,"normal",24,10,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Lateral Raise (Dumbbell)",,"10 a 14 reps",2,"normal",24,10,,,9.5
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","EZ Bar Biceps Curl",,"8 a 12 rep",0,"normal",32,11,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","EZ Bar Biceps Curl",,"8 a 12 rep",1,"normal",32,11,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","EZ Bar Biceps Curl",,"8 a 12 rep",2,"normal",32,9,,,10
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Skullcrusher (Dumbbell)",0,"8 a 12",0,"normal",28,8,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Skullcrusher (Dumbbell)",0,"8 a 12",1,"normal",28,8,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Skullcrusher (Dumbbell)",0,"8 a 12",2,"normal",28,8,,,10
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Crunch (Weighted)",0,"",0,"normal",28,8,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Crunch (Weighted)",0,"",1,"normal",28,8,,,
"Full Body B","10 juin 2026, 18:16","10 juin 2026, 19:14","","Crunch (Weighted)",0,"",2,"normal",28,8,,,10
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Warm Up",,"",0,"normal",,,,299,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Pull Up",,"",0,"normal",,5,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Pull Up",,"",1,"normal",,5,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Pull Up",,"",2,"normal",,5,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Pull Up",,"",3,"normal",,5,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Pull Up",,"",4,"normal",,4,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Squat (Dumbbell)",,"",0,"normal",42,6,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Squat (Dumbbell)",,"",1,"normal",42,6,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Squat (Dumbbell)",,"",2,"normal",42,6,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Squat (Dumbbell)",,"",3,"normal",42,6,,,8
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bench Press (Barbell)",,"",0,"warmup",42,10,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bench Press (Barbell)",,"",1,"normal",46,8,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bench Press (Barbell)",,"",2,"normal",46,8,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bench Press (Barbell)",,"",3,"normal",46,8,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bench Press (Barbell)",,"",4,"normal",46,8,,,8
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Overhead Press (Dumbbell)",0,"",0,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Overhead Press (Dumbbell)",0,"",1,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Overhead Press (Dumbbell)",0,"",2,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Overhead Press (Dumbbell)",0,"",3,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bicep Curl (Dumbbell)",0,"",0,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bicep Curl (Dumbbell)",0,"",1,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bicep Curl (Dumbbell)",0,"",2,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Bicep Curl (Dumbbell)",0,"",3,"normal",24,11,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Lying Leg Raise",,"",0,"normal",,15,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Lying Leg Raise",,"",1,"normal",,15,,,
"Fullbody A","4 juin 2026, 18:27","4 juin 2026, 19:26","","Lying Leg Raise",,"",2,"normal",,15,,,9
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Swing",0,"",0,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Swing",0,"",1,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Swing",0,"",2,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Swing",0,"",3,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Halo",0,"",0,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Halo",0,"",1,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Halo",0,"",2,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Halo",0,"",3,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Curl",0,"",0,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Curl",0,"",1,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Curl",0,"",2,"normal",16,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kettlebell Curl",0,"",3,"normal",16,14,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Push Up",0,"",0,"normal",,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Push Up",0,"",1,"normal",,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Push Up",0,"",2,"normal",,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Push Up",0,"",3,"normal",,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kneeling Pulldown (band)",0,"",0,"normal",14,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kneeling Pulldown (band)",0,"",1,"normal",14,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kneeling Pulldown (band)",0,"",2,"normal",14,12,,,
"Entraînement matinal ☀️","3 juin 2026, 10:58","3 juin 2026, 11:18","","Kneeling Pulldown (band)",0,"",3,"normal",14,12,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Warm Up",,"",0,"normal",,,,530,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Pull Up",,"",0,"normal",,4,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Pull Up",,"",1,"normal",,5,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Pull Up",,"",2,"normal",,5,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Pull Up",,"",3,"normal",,5,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Pull Up",,"",4,"normal",,4,,,10
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Squat (Dumbbell)",,"",0,"normal",36,8,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Squat (Dumbbell)",,"",1,"normal",36,8,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Squat (Dumbbell)",,"",2,"normal",36,8,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Squat (Dumbbell)",,"",3,"normal",36,8,,,8
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bench Press (Barbell)",,"",0,"warmup",22,12,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bench Press (Barbell)",,"",1,"normal",42,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bench Press (Barbell)",,"",2,"normal",42,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bench Press (Barbell)",,"",3,"normal",42,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bench Press (Barbell)",,"",4,"normal",42,12,,,8.5
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Overhead Press (Dumbbell)",0,"",0,"normal",24,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Overhead Press (Dumbbell)",0,"",1,"normal",24,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Overhead Press (Dumbbell)",0,"",2,"normal",24,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Overhead Press (Dumbbell)",0,"",3,"normal",24,10,,,8.5
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bicep Curl (Dumbbell)",0,"",0,"normal",24,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bicep Curl (Dumbbell)",0,"",1,"normal",24,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bicep Curl (Dumbbell)",0,"",2,"normal",24,10,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Bicep Curl (Dumbbell)",0,"",3,"normal",24,10,,,9.5
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Lying Leg Raise",,"",0,"normal",,14,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Lying Leg Raise",,"",1,"normal",,14,,,
"Fullbody A","27 mai 2026, 18:11","27 mai 2026, 19:14","","Lying Leg Raise",,"",2,"normal",,14,,,9
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Warm Up",,"",0,"normal",,,,343,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Deadlift (Barbell)",,"",0,"warmup",42,10,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Deadlift (Barbell)",,"",1,"normal",66,6,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Deadlift (Barbell)",,"",2,"normal",66,6,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Deadlift (Barbell)",,"",3,"normal",66,6,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Deadlift (Barbell)",,"",4,"normal",66,6,,,7.5
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Bent Over Row (Barbell)",,"",0,"warmup",26,12,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Bent Over Row (Barbell)",,"",1,"normal",44,6,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Bent Over Row (Barbell)",,"",2,"normal",44,6,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Bent Over Row (Barbell)",,"",3,"normal",44,6,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Bent Over Row (Barbell)",,"",4,"normal",44,6,,,7.5
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Lateral Raise (Dumbbell)",,"",0,"normal",24,10,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Lateral Raise (Dumbbell)",,"",1,"normal",24,10,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Lateral Raise (Dumbbell)",,"",2,"normal",24,10,,,9.5
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","EZ Bar Biceps Curl",,"",0,"normal",32,10,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","EZ Bar Biceps Curl",,"",1,"normal",32,10,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","EZ Bar Biceps Curl",,"",2,"normal",32,10,,,9.5
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Skullcrusher (Dumbbell)",0,"",0,"normal",24,8,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Skullcrusher (Dumbbell)",0,"",1,"normal",24,8,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Skullcrusher (Dumbbell)",0,"",2,"normal",24,10,,,8
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Crunch (Weighted)",0,"",0,"normal",24,14,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Crunch (Weighted)",0,"",1,"normal",24,12,,,
"Full Body B","25 mai 2026, 15:40","25 mai 2026, 16:32","","Crunch (Weighted)",0,"",2,"normal",24,12,,,10
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Warm Up",,"",0,"normal",,,,729,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Pull Up",,"",0,"normal",,5,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Pull Up",,"",1,"normal",,5,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Pull Up",,"",2,"normal",,4,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Pull Up",,"",3,"normal",,4,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Pull Up",,"",4,"normal",,4,,,9.5
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Squat (Dumbbell)",,"",0,"normal",32,12,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Squat (Dumbbell)",,"",1,"normal",32,12,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Squat (Dumbbell)",,"",2,"normal",32,12,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Squat (Dumbbell)",,"",3,"normal",32,12,,,9.5
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bench Press (Barbell)",,"",0,"warmup",22,6,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bench Press (Barbell)",,"",1,"normal",32,15,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bench Press (Barbell)",,"",2,"normal",32,15,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bench Press (Barbell)",,"",3,"normal",32,15,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bench Press (Barbell)",,"",4,"normal",32,15,,,8.5
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Overhead Press (Dumbbell)",0,"",0,"normal",24,10,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Overhead Press (Dumbbell)",0,"",1,"normal",24,10,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Overhead Press (Dumbbell)",0,"",2,"normal",24,10,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Overhead Press (Dumbbell)",0,"",3,"normal",24,10,,,10
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bicep Curl (Dumbbell)",0,"",0,"normal",24,10,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bicep Curl (Dumbbell)",0,"",1,"normal",24,10,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bicep Curl (Dumbbell)",0,"",2,"normal",24,10,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Bicep Curl (Dumbbell)",0,"",3,"normal",24,10,,,10
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Lying Leg Raise",,"",0,"normal",,14,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Lying Leg Raise",,"",1,"normal",,14,,,
"Fullbody A","20 mai 2026, 18:52","20 mai 2026, 19:58","","Lying Leg Raise",,"",2,"normal",,12,,,10
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Warm Up",,"",0,"normal",,,,0,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pull Up",,"",0,"normal",,5,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pull Up",,"",1,"normal",,5,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pull Up",,"",2,"normal",,4,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pull Up",,"",3,"normal",,4,,,9
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Deadlift High Pull",0,"",0,"normal",26,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Deadlift High Pull",0,"",1,"normal",26,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Deadlift High Pull",0,"",2,"normal",26,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Deadlift High Pull",0,"",3,"normal",26,12,,,7.5
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Shrug (Barbell)",0,"",0,"normal",26,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Shrug (Barbell)",0,"",1,"normal",26,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Shrug (Barbell)",0,"",2,"normal",26,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Shrug (Barbell)",0,"",3,"normal",26,12,,,7
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pullover (Dumbbell)",1,"",0,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pullover (Dumbbell)",1,"",1,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pullover (Dumbbell)",1,"",2,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Pullover (Dumbbell)",1,"",3,"normal",14,12,,,8.5
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Kneeling Pulldown (band)",1,"",0,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Kneeling Pulldown (band)",1,"",1,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Kneeling Pulldown (band)",1,"",2,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Kneeling Pulldown (band)",1,"",3,"normal",14,12,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Russian Twist (Weighted)",,"",0,"normal",14,6,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Russian Twist (Weighted)",,"",1,"normal",14,6,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Russian Twist (Weighted)",,"",2,"normal",14,6,,,
"FB métabolique","16 mai 2026, 20:37","16 mai 2026, 21:21","","Russian Twist (Weighted)",,"",3,"normal",14,6,,,9
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Warm Up",,"",0,"normal",,,,267,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Deadlift (Barbell)",,"",0,"warmup",42,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Deadlift (Barbell)",,"",1,"normal",62,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Deadlift (Barbell)",,"",2,"normal",62,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Deadlift (Barbell)",,"",3,"normal",62,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Deadlift (Barbell)",,"",4,"normal",62,10,,,8.5
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Bent Over Row (Barbell)",,"",0,"warmup",26,12,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Bent Over Row (Barbell)",,"",1,"normal",40,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Bent Over Row (Barbell)",,"",2,"normal",40,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Bent Over Row (Barbell)",,"",3,"normal",40,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Bent Over Row (Barbell)",,"",4,"normal",40,10,,,9.5
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Lateral Raise (Dumbbell)",,"",0,"normal",24,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Lateral Raise (Dumbbell)",,"",1,"normal",24,10,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Lateral Raise (Dumbbell)",,"",2,"normal",24,10,,,10
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","EZ Bar Biceps Curl",,"",0,"normal",32,8,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","EZ Bar Biceps Curl",,"",1,"normal",32,8,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","EZ Bar Biceps Curl",,"",2,"normal",32,8,,,8.5
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Skullcrusher (Dumbbell)",0,"",0,"normal",24,7,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Skullcrusher (Dumbbell)",0,"",1,"normal",24,7,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Skullcrusher (Dumbbell)",0,"",2,"normal",24,7,,,9
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Crunch (Weighted)",0,"",0,"normal",24,12,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Crunch (Weighted)",0,"",1,"normal",24,12,,,
"Full Body B","13 mai 2026, 18:41","13 mai 2026, 19:37","","Crunch (Weighted)",0,"",2,"normal",24,12,,,10
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Warm Up",,"",0,"normal",,,,166,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Pull Up",,"",0,"normal",,4,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Pull Up",,"",1,"normal",,4,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Pull Up",,"",2,"normal",,4,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Pull Up",,"",3,"normal",,4,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Pull Up",,"",4,"normal",,4,,,9.5
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Squat (Dumbbell)",,"",0,"normal",32,10,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Squat (Dumbbell)",,"",1,"normal",32,10,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Squat (Dumbbell)",,"",2,"normal",32,10,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Squat (Dumbbell)",,"",3,"normal",32,10,,,8
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bench Press (Barbell)",,"",0,"warmup",22,6,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bench Press (Barbell)",,"",1,"normal",22,20,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bench Press (Barbell)",,"",2,"normal",22,20,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bench Press (Barbell)",,"",3,"normal",22,20,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bench Press (Barbell)",,"",4,"normal",22,20,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Overhead Press (Dumbbell)",0,"",0,"normal",24,8,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Overhead Press (Dumbbell)",0,"",1,"normal",24,8,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Overhead Press (Dumbbell)",0,"",2,"normal",24,8,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Overhead Press (Dumbbell)",0,"",3,"normal",24,8,,,7.5
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bicep Curl (Dumbbell)",0,"",0,"normal",24,8,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bicep Curl (Dumbbell)",0,"",1,"normal",24,8,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bicep Curl (Dumbbell)",0,"",2,"normal",24,8,,,
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Bicep Curl (Dumbbell)",0,"",3,"normal",24,8,,,7.5
"Fullbody A","11 mai 2026, 18:59","11 mai 2026, 19:52","","Lying Leg Raise",,"",0,"normal",,12,,,
